created_at_fuzzy,state_likely_tweeted_from,text,source,display_text_width,lang,favorite_count,retweet_count,is_quote,followers_count,friends_count,listed_count,statuses_count,favourites_count,cleaned_text,Toxicity,Fact assessment,Trivia question,Offensive Assessment,topic_label
2020-11-11T01:26:03Z,Iowa,@realDonaldTrump YOU LOST!!  YOU ARE NOT WANTED. JOE BIDEN WON THE ELECTION!!  Electoral vote and POPULAR VOTEI BET THAT ONE HURTS. YOU ARE NOT AS POPULAR AS YOU THINK. BE A MAN AND ACCEPT THE Fact YOU LOST !!!,Twitter for iPhone,193,en,0,0,False,18,272,0,307,1659,@user you lost ! ! you are not wanted . joe biden won the election ! ! electoral vote and popular votei bet that one hurts . you are not as popular as you think . be a man and accept the fact you lost ! ! !,8,'true',,,6
2021-03-19T04:47:59Z,Idaho,We are gonna start a war over people laughing at Biden or Kamala. Just a matter of time.,Twitter for iPhone,88,en,12,0,False,1112,379,7,40909,176662,we are gonna start a war over people laughing at biden or kamala . just a matter of time .,7,No verdict,,,19
2020-07-23T07:01:12Z,Washington,@ZervosJoanne @JoeBiden @realDonaldTrump what did tRump do 4 u?,Twitter Web App,22,en,0,0,False,1055,1105,1,1878,3385,@user @user @user what did trump do 4 u ?,3,'no verdict',,,0
2020-10-15T03:13:30Z,New York,@TNSociallyMissy Trump NY,Twitter for iPhone,8,en,0,0,False,66,807,0,1446,19709,@user trump ny,1,No verdict,,,0
2020-11-02T21:42:41Z,Illinois,"@RepMarkGreen @HouseGOP Democrats want R’s to grow a backbone and stand up to Trump’s lack of respect for our Constitution, democracy and a non-political judicial system.",Twitter for iPhone,146,en,0,0,False,19,218,0,1671,2090,"@user @user democrats want r 's to grow a backbone and stand up to trump 's lack of respect for our constitution , democracy and a non-political judicial system .",3,'no verdict',,,36
2021-03-05T19:32:04Z,Florida,@JoeBiden @WhiteHouse  see my kids got raped in foster care last time it's been a year I haven't talked to them I it's a red flag for me than my kids are being raped again but San Antonio wants to aid in the bed and block me from contacting you for help President Joe Biden https://t.co/a9raZCxxF7,Twitter Web App,273,en,0,1,False,28,437,0,6790,897,@user @user see my kid got raped in foster care last time it 's been a year i have n't talked to them i it 's a red flag for me than my kid are being raped again but san antonio want to aid in the bed and block me from contacting you for help president joe biden httpurl,10,False,,,-1
2020-09-18T20:14:31Z,Louisiana,"my dad just passed by a house and said “oop trump supporter right there!” yes, dad there are about 100 trump supporters here. i don’t need to be reminded",Twitter for iPhone,153,en,2,0,False,1399,695,2,34006,55430,"my dad just passed by a house and said “ oop trump supporter right there ! ” yes , dad there are about 100 trump supporter here . i do n't need to be reminded",3,No verdict,,,-1
2020-11-07T01:34:46Z,Georgia,This tweet would only be smart enough to be snarky if Biden were losing the popular vote. He’s ahead. By a lot. https://t.co/0nQbi2Lc41,Twitter for iPhone,111,en,6,0,True,2955,2305,50,23892,51021,this tweet would only be smart enough to be snarky if biden were losing the popular vote . he 's ahead . by a lot . httpurl,3,True,,,-1
2021-03-15T13:22:04Z,Arizona,"@CNN Undoubtedly, US PRESS Can Channel Our Views to Finds BIDEN's Decisions ""Acceptable.""  Hopefully, Americans Take The Time to View DEMS' Decisions from Several Angles - Not a Mirage, but a Prism",Twitter Web App,192,en,0,0,False,5,5,0,3754,65,"@user undoubtedly , us press can channel our views to finds biden 's decisions "" acceptable . "" hopefully , americans take the time to view dems ' decisions from several angles - not a mirage , but a prism",3,'no verdict',,,-1
2020-12-30T08:05:45Z,California,@RetireMarco Trump's ass is so big I think there's room for two.,Twitter Web App,51,en,0,0,False,56,185,0,4455,10746,@user trump 's as is so big i think there 's room for two .,8,No verdict,,,0
2020-10-03T12:08:32Z,Tennessee,@GovChristie You crawled back to Trump after he publicly humiliated you.   Was it worth it?,Twitter Web App,78,en,0,0,False,3527,4566,5,20837,10707,@user you crawled back to trump after he publicly humiliated you . was it worth it ?,8,No verdict,,,26
2020-12-10T01:52:18Z,West Virginia,"Another failure of Trump delivering for those who put him in office. They need help, but Trump was NEVER the solution. CNN Business https://t.co/CDR9mPCQLN",Twitter for iPhone,155,en,0,0,False,180,175,1,15252,2667,"another failure of trump delivering for those who put him in office . they need help , but trump wa never the solution . cnn business httpurl",7,'no verdict',,,-1
2021-03-16T15:10:17Z,Virginia,"Republicans: YOU BETTER RECOGNIZE IT WAS TRUMP WHO MADE THE VACCINES POSSIBLE  

Also republicans: I am not taking the vaccine because I don’t believe science and you can’t make me cause MY FREEDOMS.",Twitter for iPhone,199,en,0,0,False,77,93,3,5065,837,republicans : you better recognize it was trump who made the vaccines possible also republican : i am not taking the vaccine because i do n't believe science and you can't make me cause my freedoms .,8,'true',,,9
2020-07-26T21:25:33Z,Georgia,"An average of 41 Americans are dying each hour from the Coronavirus.

You can figure out how many Americans died while Trump golfed this weekend, depending on how good a golfer you think he is. 

I'd say about 410 Americans died this weekend while Trump golfed.",Twitter for Android,261,en,12,6,False,5703,5806,5,16668,25870,"an average of 41 americans are dying each hour from the coronavirus . you can figure out how many americans died while trump golfed this weekend , depending on how good a golfer you think he is . i 'd say about 410 americans died this weekend while trump golfed .",8,True,,,33
2020-11-09T15:32:03Z,Iowa,@FishJones11 Yeah because there’s no reason to trust Trump,Twitter for iPhone,45,en,1,0,False,1178,4638,21,61744,168242,@user yeah because there 's no reason to trust trump,3,'no verdict',,,27
2020-11-22T07:09:46Z,California,"@ForTheGood @JoeBiden @SidneyPowell1 @PressSec @LLinWood @realDonaldTrump There is NO evidence, only FALSE STATEMENTS about Dominion misuse in the 2020 Election. Trump lawyer Sidney Powell made allegations unsupported and unsubstantiated. #disinformation

https://t.co/p8x349kh1s",Twitter for iPhone,205,en,0,0,False,18,22,0,1703,915,"@user @user @user @user @user @user there is no evidence , only false statements about dominion misuse in the 2020 election . trump lawyer sidney powell made allegation unsupported and unsubstantiated . #disinformation httpurl",8,'true',,,37
2020-10-02T04:07:12Z,California,me after trump announced that he has COVID vs me after realizing it might be a political ploy https://t.co/JXIDCNdh9y,Twitter for iPhone,93,en,0,0,False,54,150,0,1482,4713,me after trump announced that he ha covid v me after realizing it might be a political ploy httpurl,3,No verdict,,,13
2020-09-09T03:27:00Z,Pennsylvania,@BillKristol Remember. Joe Biden voted FOR the Iraq War. Thanks Joe. 😦,Twitter for iPhone,57,en,0,0,False,181,51,4,9159,3235,@user remember . joe biden voted for the iraq war . thanks joe . :frowning_face_with_open_mouth:,3,true,,,6
2020-11-07T23:34:01Z,Colorado,"Correction: Headline updated to ""Fact Check: NO Evidence Corrupted Software Was Used In Michigan; 6,000 Votes NOT 'Stolen' From Trump""",TweetDeck,134,en,4,1,False,6298,2885,209,10551,1130,"correction : headline updated to "" fact check : no evidence corrupted software was used in michigan ; 6,000 votes not ' stolen ' from trump """,8,'true',,,-1
2021-05-07T17:05:55Z,Washington,"@McConnellPress Abolish the filibuster &amp; abolish McConnell at the same time! They’re both outdated &amp; long over run! No one would miss either one! McConnell is dead on arrival no ideas for his party other than 100 per. No to Biden, on everything so no one needs him anymore! Goodby",Twitter for iPhone,288,en,0,0,False,0,12,0,556,0,"@user abolish the filibuster & abolish mcconnell at the same time ! they 're both outdated & long over run ! no one would miss either one ! mcconnell is dead on arrival no idea for his party other than 100 per . no to biden , on everything so no one need him anymore ! goodby",8,False,,,18
2021-02-26T14:30:55Z,Ohio,"My feed this morning: trump's golden statue at CPAC, CPAC's disinfo video of election fraud, voter suppression laws in multiple states...and Dems suck MORE cause they r giving up on $15hr. which isn't even what is happening. So frustrating to see idiocy in action.",Twitter for Android,264,en,1,0,False,738,1705,4,2475,3933,"my feed this morning : trump 's golden statue at cpac , cpac 's disinfo video of election fraud , voter suppression law in multiple state ... and dems suck more cause they r giving up on $ 15hr . which is n't even what is happening . so frustrating to see idiocy in action .",8,'false',,,-1
2021-01-03T21:43:38Z,Virginia,Coup attempt in progress @GOP are cowards and value Trump over country. https://t.co/jFKU6FxFuv,Twitter Web App,71,en,0,0,True,311,1240,0,3988,957,coup attempt in progress @user are coward and value trump over country . httpurl,8,No verdict,,,4
2021-04-23T15:17:40Z,California,"@themariefonseca I have seen it, but it has been a while. Oliver Stone does great work on geopolitics. His film on Ukraine was excellent as well. Biden, of course, served as viceroy of Ukraine under Obama and ruled it with an iron fist, plunging it into civil war and economic destitution.",Twitter Web App,272,en,0,0,False,146,281,2,3882,3961,"@user i have seen it , but it ha been a while . oliver stone doe great work on geopolitics . his film on ukraine wa excellent a well . biden , of course , served a viceroy of ukraine under obama and ruled it with an iron fist , plunging it into civil war and economic destitution .",7,False,,,-1
2020-08-12T21:02:44Z,Indiana,"@JoeBiden @KamalaHarris K Harris bends and breaks the law just like Quid Pro Joe Biden “Harris failed to disclose information that clearly should have been disclosed,” “Superior Court Judge Anne-Christine Massullo wrote in a scathing decision in May 2010.” From Washington Post - TRUMP/PENCE 2020! MAGA!",Twitter for iPhone,279,en,0,0,False,44,198,1,807,196,"@user @user k harris bend and break the law just like quid pro joe biden “ harris failed to disclose information that clearly should have been disclosed , ” “ superior court judge anne-christine massullo wrote in a scathing decision in may 2010 . ” from washington post - trump / pence 2020 ! maga !",8,False,,,-1
2021-02-16T03:38:41Z,Oklahoma,'He's lost his mind': Levin TORCHES CNN's Jake Tapper in fiery defense of Trump supporters https://t.co/I1mVSzM5jG,Twitter Web App,114,en,0,0,False,8678,8312,72,261011,10954,' he 's lost his mind ' : levin torches cnn 's jake tapper in fiery defense of trump supporter httpurl,7,'no verdict',,,-1
2020-09-14T13:59:21Z,Mississippi,Biden was around for Benghazi?,Twitter for iPhone,30,en,0,0,False,996,2312,1,20099,55164,biden wa around for benghazi ?,1,False,,,-1
2021-04-10T19:03:06Z,Oregon,"@ridinwitbiden46 @MattBoxer94 I don’t know what you’re doing with this, because that’s been Biden’s approach.",Twitter for iPhone,79,en,0,0,False,15488,14439,51,404273,808807,"@user @user i do n't know what you 're doing with this , because that 's been biden 's approach .",2,True,,,8
2021-01-15T02:00:16Z,Tennessee,"@ANTHONYBLOGAN People that think Trump was anything other than a man, were simply fringe crazies.  I admire all of his policies and his patriotic spirit, but he simply did not surround himself with the RIGHT PEOPLE!  The guy who is famous for saying ""You're FIRED"" did not do that enough!",Twitter Web App,273,en,2,0,False,32,265,0,232,204,"@user people that think trump wa anything other than a man , were simply fringe crazy . i admire all of his policy and his patriotic spirit , but he simply did not surround himself with the right people ! the guy who is famous for saying "" you 're fired "" did not do that enough !",7,'no verdict',,,29
